Id,SalePrice
290,175115.7894736842
291,171077.77777777778
292,134376.66666666666
293,184987.5
294,175115.7894736842
295,125633.33333333333
296,134205.44827586206
297,141323.33333333334
298,143789.47368421053
299,141323.33333333334
300,134376.66666666666
301,171077.77777777778
302,191379.04761904763
303,141323.33333333334
304,
305,149300.0
306,134205.44827586206
307,141323.33333333334
308,133343.75
309,134205.44827586206
310,153250.0
311,137000.0
312,133343.75
313,143789.47368421053
314,134205.44827586206
315,134205.44827586206
316,134205.44827586206
317,143789.47368421053
318,180296.15384615384
319,156001.7857142857
320,171077.77777777778
321,118179.0
322,130654.90909090909
323,120631.2
324,120631.2
325,120631.2
326,130654.90909090909
327,107876.54545454546
328,127090.0
329,130654.90909090909
330,149300.0
331,134376.66666666666
332,137166.66666666666
333,156001.7857142857
334,133343.75
335,191379.04761904763
336,144521.875
337,153250.0
338,134205.44827586206
339,144521.875
340,134205.44827586206
341,134205.44827586206
342,134376.66666666666
343,144521.875
344,137166.66666666666
345,118179.0
346,118179.0
347,118179.0
348,133176.03125
349,127090.0
350,133176.03125
351,123281.81818181818
352,127090.0
353,120631.2
354,120631.2
355,146921.42857142858
356,130654.90909090909
357,146921.42857142858
358,146921.42857142858
359,107876.54545454546
360,118179.0
361,120631.2
362,100123.78378378379
363,89985.0
364,140924.0
365,140924.0
366,89985.0
367,140924.0
368,89985.0
369,118179.0
370,127090.0
371,133176.03125
372,100123.78378378379
373,127090.0
374,156425.0
375,100123.78378378379
376,100123.78378378379
377,100123.78378378379
378,131333.33333333334
379,175094.0
380,175094.0
381,121513.04347826086
382,140098.33333333334
383,139369.875
384,140098.33333333334
385,123112.5
386,212565.42857142858
387,131718.18181818182
388,135470.0
389,121513.04347826086
390,121513.04347826086
391,111517.39130434782
392,145143.75
393,198800.0
394,168209.25
395,214945.32
396,214945.32
397,214945.32
398,161472.2142857143
399,148112.33333333334
400,161472.2142857143
401,214945.32
402,214945.32
403,214945.32
404,301154.125
405,301154.125
406,177721.16
407,301154.125
408,177721.16
409,213533.33333333334
410,301154.125
411,208039.42857142858
412,212565.42857142858
413,128954.54545454546
414,177721.16
415,217650.0
416,213533.33333333334
417,217650.0
418,
419,128954.54545454546
420,177721.16
421,213533.33333333334
422,215473.63157894736
423,208039.42857142858
424,217650.0
425,301154.125
426,217650.0
427,217650.0
428,208039.42857142858
429,145143.75
430,135470.0
431,99633.33333333333
432,121513.04347826086
433,135470.0
434,145143.75
435,111517.39130434782
436,142591.36
437,142591.36
438,229700.0
439,184638.88235294117
440,184638.88235294117
441,167977.27272727274
442,184638.88235294117
443,279300.0
444,191250.0
445,
446,191250.0
447,137500.0
448,137500.0
449,137500.0
450,273250.0
451,279300.0
452,100123.78378378379
453,100123.78378378379
454,297875.0
455,100123.78378378379
456,271000.0
457,162987.5
458,162987.5
459,137544.73684210525
460,242247.44736842104
461,242247.44736842104
462,242247.44736842104
463,242247.44736842104
464,242247.44736842104
465,242247.44736842104
466,137544.73684210525
467,137544.73684210525
468,153500.0
469,137544.73684210525
470,137544.73684210525
471,137544.73684210525
472,166777.0
473,176481.44444444444
474,176481.44444444444
475,176481.44444444444
476,176481.44444444444
477,188379.38461538462
478,310499.0
479,310499.0
480,176481.44444444444
481,176481.44444444444
482,310499.0
483,310499.0
484,310499.0
485,176481.44444444444
486,310499.0
487,176481.44444444444
488,202377.77777777778
489,202377.77777777778
490,202377.77777777778
491,202377.77777777778
492,175115.7894736842
493,175115.7894736842
494,172716.66666666666
495,202377.77777777778
496,175115.7894736842
497,202377.77777777778
498,156001.7857142857
499,156001.7857142857
500,134205.44827586206
501,104493.75
502,104493.75
503,104493.75
504,142694.44444444444
505,142694.44444444444
506,334981.5882352941
507,425142.14285714284
508,425142.14285714284
509,425142.14285714284
510,425142.14285714284
511,350170.375
512,235290.8620689655
513,334981.5882352941
514,425142.14285714284
515,235290.8620689655
516,400943.375
517,425142.14285714284
518,235290.8620689655
519,235290.8620689655
520,334981.5882352941
521,235290.8620689655
522,235290.8620689655
523,235290.8620689655
524,194870.88235294117
525,194870.88235294117
526,194870.88235294117
527,188379.38461538462
528,188379.38461538462
529,188379.38461538462
530,235290.8620689655
531,188379.38461538462
532,188379.38461538462
533,187000.0
534,176481.44444444444
535,300817.3714285714
536,536416.6666666666
537,300817.3714285714
538,536416.6666666666
539,300817.3714285714
540,300817.3714285714
541,295173.3333333333
542,252250.625
543,252250.625
544,295173.3333333333
545,229838.0625
546,252250.625
547,229838.0625
548,214945.32
549,214945.32
550,161472.2142857143
551,161472.2142857143
552,214945.32
553,214945.32
554,214945.32
555,214945.32
556,214945.32
557,159250.0
558,123112.5
559,140098.33333333334
560,123112.5
561,238772.72727272726
562,159250.0
563,300817.3714285714
564,300817.3714285714
565,180410.27777777778
566,180410.27777777778
567,180410.27777777778
568,167533.33333333334
569,180410.27777777778
570,180410.27777777778
571,180410.27777777778
572,180410.27777777778
573,167533.33333333334
574,237626.0
575,167533.33333333334
576,167533.33333333334
577,180410.27777777778
578,238772.72727272726
579,238772.72727272726
580,238772.72727272726
581,229838.0625
582,172750.0
583,175115.7894736842
584,184987.5
585,184358.33333333334
586,134205.44827586206
587,134376.66666666666
588,134376.66666666666
589,175115.7894736842
590,156840.0
591,159083.33333333334
592,141323.33333333334
593,165095.83333333334
594,149300.0
595,137166.66666666666
596,141323.33333333334
597,154625.0
598,141323.33333333334
599,137166.66666666666
600,141323.33333333334
601,149300.0
602,134205.44827586206
603,134205.44827586206
604,134205.44827586206
605,171077.77777777778
606,180296.15384615384
607,143789.47368421053
608,118179.0
609,118179.0
610,130654.90909090909
611,118179.0
612,171077.77777777778
613,137166.66666666666
614,191379.04761904763
615,134205.44827586206
616,141323.33333333334
617,134205.44827586206
618,143789.47368421053
619,134205.44827586206
620,134205.44827586206
621,144521.875
622,156001.7857142857
623,134205.44827586206
624,143789.47368421053
625,130654.90909090909
626,136000.0
627,118179.0
628,120631.2
629,118179.0
630,123281.81818181818
631,120631.2
632,118179.0
633,107876.54545454546
634,127090.0
635,118179.0
636,123281.81818181818
637,120631.2
638,118179.0
639,107876.54545454546
640,118179.0
641,127090.0
642,130654.90909090909
643,116250.0
644,133176.03125
645,118179.0
646,127090.0
647,120631.2
648,120631.2
649,89985.0
650,140924.0
651,140924.0
652,140924.0
653,165095.83333333334
654,140924.0
655,89985.0
656,140924.0
657,140924.0
658,118750.0
659,140924.0
660,89985.0
661,140924.0
662,89985.0
663,140924.0
664,127090.0
665,140924.0
666,156425.0
667,118179.0
668,100123.78378378379
669,100123.78378378379
670,100123.78378378379
671,100123.78378378379
672,100123.78378378379
673,100123.78378378379
674,100123.78378378379
675,100123.78378378379
676,126562.5
677,140098.33333333334
678,140098.33333333334
679,140098.33333333334
680,140098.33333333334
681,131333.33333333334
682,159250.0
683,136825.0
684,126562.5
685,140098.33333333334
686,212565.42857142858
687,123112.5
688,140098.33333333334
689,212565.42857142858
690,150937.0
691,116839.18918918919
692,111517.39130434782
693,145143.75
694,135470.0
695,214945.32
696,161472.2142857143
697,214945.32
698,168209.25
699,208039.42857142858
700,231793.75
701,231793.75
702,301154.125
703,276920.0
704,212565.42857142858
705,177721.16
706,213533.33333333334
707,213533.33333333334
708,213533.33333333334
709,208039.42857142858
710,137643.75
711,128954.54545454546
712,128954.54545454546
713,217650.0
714,213533.33333333334
715,301154.125
716,208039.42857142858
717,213533.33333333334
718,143470.0
719,143470.0
720,231793.75
721,231793.75
722,177721.16
723,145143.75
724,145143.75
725,145143.75
726,175094.0
727,175094.0
728,175094.0
729,99633.33333333333
730,132750.0
731,111517.39130434782
732,111517.39130434782
733,121513.04347826086
734,121513.04347826086
735,111517.39130434782
736,111517.39130434782
737,142591.36
738,142591.36
739,184638.88235294117
740,184638.88235294117
741,229700.0
742,184638.88235294117
743,142666.66666666666
744,184638.88235294117
745,209875.0
746,279300.0
747,273250.0
748,279300.0
749,137500.0
750,100123.78378378379
751,100123.78378378379
752,100123.78378378379
753,100123.78378378379
754,100123.78378378379
755,100123.78378378379
756,100123.78378378379
757,100123.78378378379
758,100123.78378378379
759,100123.78378378379
760,297875.0
761,297875.0
762,153500.0
763,166777.0
764,162987.5
765,137544.73684210525
766,242247.44736842104
767,242247.44736842104
768,242247.44736842104
769,242247.44736842104
770,242247.44736842104
771,242247.44736842104
772,242247.44736842104
773,242247.44736842104
774,242247.44736842104
775,242247.44736842104
776,242247.44736842104
777,166777.0
778,166777.0
779,166777.0
780,137544.73684210525
781,98576.4705882353
782,98576.4705882353
783,98576.4705882353
784,98576.4705882353
785,162987.5
786,98576.4705882353
787,166777.0
788,137544.73684210525
789,137544.73684210525
790,100123.78378378379
791,134205.44827586206
792,176481.44444444444
793,176481.44444444444
794,176481.44444444444
795,188379.38461538462
796,176481.44444444444
797,176481.44444444444
798,176481.44444444444
799,176481.44444444444
800,310499.0
801,310499.0
802,310499.0
803,310499.0
804,176481.44444444444
805,310499.0
806,310499.0
807,310499.0
808,175115.7894736842
809,202377.77777777778
810,184987.5
811,215000.0
812,184987.5
813,172750.0
814,232625.0
815,232625.0
816,232625.0
817,134205.44827586206
818,137166.66666666666
819,134205.44827586206
820,156001.7857142857
821,171077.77777777778
822,104493.75
823,104493.75
824,142694.44444444444
825,134376.66666666666
826,425142.14285714284
827,329448.4166666667
828,235290.8620689655
829,425142.14285714284
830,334981.5882352941
831,425142.14285714284
832,425142.14285714284
833,425142.14285714284
834,350170.375
835,235290.8620689655
836,425142.14285714284
837,425142.14285714284
838,235290.8620689655
839,400943.375
840,350170.375
841,235290.8620689655
842,235290.8620689655
843,235290.8620689655
844,235290.8620689655
845,235290.8620689655
846,235290.8620689655
847,235290.8620689655
848,334981.5882352941
849,235290.8620689655
850,235290.8620689655
851,188379.38461538462
852,188379.38461538462
853,176481.44444444444
854,188379.38461538462
855,188379.38461538462
856,176481.44444444444
857,188379.38461538462
858,188379.38461538462
859,188379.38461538462
860,194870.88235294117
861,194870.88235294117
862,188379.38461538462
863,230710.625
864,188379.38461538462
865,230710.625
866,188379.38461538462
867,188379.38461538462
868,176481.44444444444
869,176481.44444444444
870,300817.3714285714
871,536416.6666666666
872,300817.3714285714
873,300817.3714285714
874,536416.6666666666
875,300817.3714285714
876,229838.0625
877,229838.0625
878,238276.0
879,295173.3333333333
880,229838.0625
881,252250.625
882,252250.625
883,229838.0625
884,229838.0625
885,229838.0625
886,229838.0625
887,252250.625
888,257975.0
889,295173.3333333333
890,238276.0
891,252250.625
892,252250.625
893,161472.2142857143
894,161472.2142857143
895,161472.2142857143
896,161472.2142857143
897,214945.32
898,214945.32
899,165375.0
900,140098.33333333334
901,238772.72727272726
902,139369.875
903,131611.11111111112
904,180410.27777777778
905,180410.27777777778
906,180410.27777777778
907,180410.27777777778
908,180410.27777777778
909,167533.33333333334
910,167533.33333333334
911,229838.0625
912,295173.3333333333
913,295173.3333333333
914,238772.72727272726
915,238772.72727272726
916,238772.72727272726
917,184358.33333333334
918,215000.0
919,232625.0
920,175115.7894736842
921,241500.0
922,172716.66666666666
923,202377.77777777778
924,175115.7894736842
925,175115.7894736842
926,149300.0
927,98266.66666666667
928,143789.47368421053
929,141323.33333333334
930,171077.77777777778
931,
932,159083.33333333334
933,191379.04761904763
934,149300.0
935,159083.33333333334
936,156001.7857142857
937,134376.66666666666
938,89985.0
939,140924.0
940,89985.0
941,171077.77777777778
942,134205.44827586206
943,144521.875
944,144521.875
945,154625.0
946,143789.47368421053
947,149300.0
948,137166.66666666666
949,143789.47368421053
950,143789.47368421053
951,144521.875
952,149300.0
953,134205.44827586206
954,143789.47368421053
955,143789.47368421053
956,171077.77777777778
957,125633.33333333333
958,134205.44827586206
959,134205.44827586206
960,171077.77777777778
961,127090.0
962,123281.81818181818
963,134205.44827586206
964,134205.44827586206
965,120631.2
966,133176.03125
967,144521.875
968,134376.66666666666
969,156001.7857142857
970,129475.0
971,153250.0
972,153250.0
973,153250.0
974,132000.0
975,180296.15384615384
976,143789.47368421053
977,144521.875
978,120631.2
979,120631.2
980,116250.0
981,118179.0
982,130654.90909090909
983,146921.42857142858
984,118179.0
985,120631.2
986,130654.90909090909
987,127090.0
988,118179.0
989,127090.0
990,130654.90909090909
991,127090.0
992,118179.0
993,146921.42857142858
994,89985.0
995,140924.0
996,140924.0
997,165095.83333333334
998,118750.0
999,140924.0
1000,140924.0
1001,140924.0
1002,140924.0
1003,127090.0
1004,140924.0
1005,140924.0
1006,127090.0
1007,116250.0
1008,116250.0
1009,100123.78378378379
1010,100123.78378378379
1011,100123.78378378379
1012,100123.78378378379
1013,100123.78378378379
1014,123112.5
1015,142591.36
1016,140098.33333333334
1017,140098.33333333334
1018,132000.0
1019,133476.6
1020,133476.6
1021,140098.33333333334
1022,133476.6
1023,133476.6
1024,159250.0
1025,159250.0
1026,123112.5
1027,123112.5
1028,126562.5
1029,133476.6
1030,131718.18181818182
1031,212565.42857142858
1032,111517.39130434782
1033,121513.04347826086
1034,111517.39130434782
1035,212565.42857142858
1036,111517.39130434782
1037,142591.36
1038,145143.75
1039,111517.39130434782
1040,111517.39130434782
1041,111517.39130434782
1042,121513.04347826086
1043,149434.11764705883
1044,214945.32
1045,231793.75
1046,280900.0
1047,231793.75
1048,213533.33333333334
1049,217650.0
1050,177721.16
1051,208039.42857142858
1052,214945.32
1053,212565.42857142858
1054,177721.16
1055,208039.42857142858
1056,177721.16
1057,177721.16
1058,208039.42857142858
1059,243966.66666666666
1060,208039.42857142858
1061,217650.0
1062,137643.75
1063,213533.33333333334
1064,128954.54545454546
1065,280900.0
1066,137643.75
1067,128954.54545454546
1068,128954.54545454546
1069,128954.54545454546
1070,128954.54545454546
1071,208039.42857142858
1072,217650.0
1073,137643.75
1074,217650.0
1075,217893.33333333334
1076,243966.66666666666
1077,208039.42857142858
1078,177721.16
1079,177721.16
1080,208039.42857142858
1081,208039.42857142858
1082,145143.75
1083,135470.0
1084,135470.0
1085,145143.75
1086,145143.75
1087,175094.0
1088,135470.0
1089,252375.0
1090,135470.0
1091,132750.0
1092,99633.33333333333
1093,175094.0
1094,111517.39130434782
1095,121513.04347826086
1096,132750.0
1097,142591.36
1098,229700.0
1099,184638.88235294117
1100,184638.88235294117
1101,273250.0
1102,184638.88235294117
1103,273250.0
1104,184638.88235294117
1105,297875.0
1106,273250.0
1107,184638.88235294117
1108,191250.0
1109,137500.0
1110,273250.0
1111,137500.0
1112,220250.0
1113,209875.0
1114,100123.78378378379
1115,100123.78378378379
1116,100123.78378378379
1117,100123.78378378379
1118,100123.78378378379
1119,100123.78378378379
1120,100123.78378378379
1121,100123.78378378379
1122,297875.0
1123,137544.73684210525
1124,166777.0
1125,166777.0
1126,137544.73684210525
1127,162987.5
1128,162987.5
1129,242247.44736842104
1130,242247.44736842104
1131,242247.44736842104
1132,242247.44736842104
1133,242247.44736842104
1134,242247.44736842104
1135,242247.44736842104
1136,242247.44736842104
1137,242247.44736842104
1138,242247.44736842104
1139,153500.0
1140,166777.0
1141,98576.4705882353
1142,98576.4705882353
1143,98576.4705882353
1144,98576.4705882353
1145,162987.5
1146,137544.73684210525
1147,162987.5
1148,162987.5
1149,142507.6923076923
1150,162987.5
1151,162987.5
1152,137544.73684210525
1153,162987.5
1154,141323.33333333334
1155,125633.33333333333
1156,156001.7857142857
1157,191379.04761904763
1158,156001.7857142857
1159,176481.44444444444
1160,176481.44444444444
1161,176481.44444444444
1162,240425.0
1163,240425.0
1164,310499.0
1165,176481.44444444444
1166,310499.0
1167,310499.0
1168,310499.0
1169,310499.0
1170,310499.0
1171,310499.0
1172,310499.0
1173,310499.0
1174,175115.7894736842
1175,215000.0
1176,202377.77777777778
1177,229838.0625
1178,184987.5
1179,175115.7894736842
1180,134376.66666666666
1181,171077.77777777778
1182,104493.75
1183,104493.75
1184,104493.75
1185,104493.75
1186,104493.75
1187,142694.44444444444
1188,156001.7857142857
1189,142694.44444444444
1190,142694.44444444444
1191,334981.5882352941
1192,235290.8620689655
1193,334981.5882352941
1194,425142.14285714284
1195,235290.8620689655
1196,350170.375
1197,350170.375
1198,425142.14285714284
1199,350170.375
1200,425142.14285714284
1201,425142.14285714284
1202,235290.8620689655
1203,334981.5882352941
1204,334981.5882352941
1205,334981.5882352941
1206,188379.38461538462
1207,188379.38461538462
1208,188379.38461538462
1209,230710.625
1210,188379.38461538462
1211,194870.88235294117
1212,194870.88235294117
1213,194870.88235294117
1214,194870.88235294117
1215,188379.38461538462
1216,176481.44444444444
1217,196695.80555555556
1218,300817.3714285714
1219,300817.3714285714
1220,536416.6666666666
1221,300817.3714285714
1222,536416.6666666666
1223,300817.3714285714
1224,300817.3714285714
1225,229838.0625
1226,295173.3333333333
1227,229838.0625
1228,229838.0625
1229,295173.3333333333
1230,229838.0625
1231,161472.2142857143
1232,161472.2142857143
1233,161472.2142857143
1234,214945.32
1235,214945.32
1236,214945.32
1237,214945.32
1238,161472.2142857143
1239,161472.2142857143
1240,214945.32
1241,123112.5
1242,128583.33333333333
1243,140098.33333333334
1244,140098.33333333334
1245,165375.0
1246,140098.33333333334
1247,140098.33333333334
1248,140098.33333333334
1249,126562.5
1250,238772.72727272726
1251,536416.6666666666
1252,180410.27777777778
1253,167533.33333333334
1254,180410.27777777778
1255,180410.27777777778
1256,229838.0625
1257,229838.0625
1258,184358.33333333334
1259,184358.33333333334
1260,149300.0
1261,156001.7857142857
1262,144521.875
1263,191379.04761904763
1264,159083.33333333334
1265,144521.875
1266,156001.7857142857
1267,171077.77777777778
1268,171077.77777777778
1269,143789.47368421053
1270,134205.44827586206
1271,132000.0
1272,156001.7857142857
1273,156001.7857142857
1274,137166.66666666666
1275,143789.47368421053
1276,134205.44827586206
1277,133343.75
1278,137166.66666666666
1279,149300.0
1280,156001.7857142857
1281,141323.33333333334
1282,144521.875
1283,144521.875
1284,141323.33333333334
1285,149300.0
1286,143789.47368421053
1287,125633.33333333333
1288,143789.47368421053
1289,171077.77777777778
1290,171077.77777777778
1291,132000.0
1292,125633.33333333333
1293,120631.2
1294,125633.33333333333
1295,118179.0
1296,156001.7857142857
1297,118179.0
1298,120631.2
1299,118179.0
1300,144521.875
1301,137166.66666666666
1302,137166.66666666666
1303,98266.66666666667
1304,191379.04761904763
1305,143789.47368421053
1306,98266.66666666667
1307,145428.57142857142
1308,153250.0
1309,143789.47368421053
1310,143789.47368421053
1311,144521.875
1312,295000.0
1313,120631.2
1314,118179.0
1315,127090.0
1316,125016.66666666667
1317,118179.0
1318,120631.2
1319,120631.2
1320,120631.2
1321,120631.2
1322,120631.2
1323,127090.0
1324,120631.2
1325,118179.0
1326,118179.0
1327,127090.0
1328,118179.0
1329,133176.03125
1330,135000.0
1331,100123.78378378379
1332,165095.83333333334
1333,140924.0
1334,140924.0
1335,89985.0
1336,104750.0
1337,100123.78378378379
1338,100123.78378378379
1339,100123.78378378379
1340,100123.78378378379
1341,140098.33333333334
1342,126393.75
1343,131718.18181818182
1344,111517.39130434782
1345,142591.36
1346,142591.36
1347,140098.33333333334
1348,140098.33333333334
1349,139369.875
1350,132000.0
1351,140098.33333333334
1352,139369.875
1353,139369.875
1354,127250.0
1355,212565.42857142858
1356,212565.42857142858
1357,165375.0
1358,212565.42857142858
1359,121513.04347826086
1360,112854.16666666667
1361,132750.0
1362,112854.16666666667
1363,175094.0
1364,111517.39130434782
1365,121513.04347826086
1366,121513.04347826086
1367,214945.32
1368,148112.33333333334
1369,208039.42857142858
1370,177721.16
1371,177721.16
1372,301154.125
1373,208039.42857142858
1374,217650.0
1375,213533.33333333334
1376,212565.42857142858
1377,177721.16
1378,213533.33333333334
1379,177721.16
1380,208039.42857142858
1381,208039.42857142858
1382,137643.75
1383,128954.54545454546
1384,128954.54545454546
1385,213533.33333333334
1386,243966.66666666666
1387,
1388,208039.42857142858
1389,213533.33333333334
1390,208039.42857142858
1391,213533.33333333334
1392,208039.42857142858
1393,143470.0
1394,177721.16
1395,208039.42857142858
1396,208039.42857142858
1397,177721.16
1398,175094.0
1399,175094.0
1400,145143.75
1401,145143.75
1402,135470.0
1403,135470.0
1404,135470.0
1405,135470.0
1406,135470.0
1407,99633.33333333333
1408,111517.39130434782
1409,111517.39130434782
1410,111517.39130434782
1411,121513.04347826086
1412,135470.0
1413,142591.36
1414,142591.36
1415,142591.36
1416,142591.36
1417,167977.27272727274
1418,142591.36
1419,142591.36
1420,184638.88235294117
1421,184638.88235294117
1422,229700.0
1423,184638.88235294117
1424,184638.88235294117
1425,184638.88235294117
1426,100123.78378378379
1427,100123.78378378379
1428,100123.78378378379
1429,100123.78378378379
1430,100123.78378378379
1431,100123.78378378379
1432,100123.78378378379
1433,100123.78378378379
1434,297875.0
1435,297875.0
1436,162987.5
1437,162987.5
1438,166777.0
1439,162987.5
1440,242247.44736842104
1441,242247.44736842104
1442,242247.44736842104
1443,242247.44736842104
1444,166777.0
1445,153500.0
1446,98576.4705882353
1447,162987.5
1448,162987.5
1449,98576.4705882353
1450,98576.4705882353
1451,162987.5
1452,98576.4705882353
1453,98576.4705882353
1454,98576.4705882353
1455,98576.4705882353
1456,166777.0
1457,137544.73684210525
1458,137544.73684210525
1459,144371.42857142858
1460,139369.875
1461,295173.3333333333
1462,129475.0
1463,
1464,89985.0
1465,
1466,121513.04347826086
1467,235290.8620689655
1468,214945.32
1469,159083.33333333334
1470,215000.0
1471,137166.66666666666
1472,140098.33333333334
1473,142591.36
1474,301154.125
1475,100123.78378378379
1476,146921.42857142858
1477,180410.27777777778
1478,118179.0
1479,144521.875
1480,137643.75
1481,149300.0
1482,425142.14285714284
1483,134205.44827586206
1484,184987.5
1485,235290.8620689655
1486,140098.33333333334
1487,
1488,180410.27777777778
1489,242247.44736842104
1490,137643.75
1491,252375.0
1492,214945.32
1493,221525.0
1494,135470.0
1495,171077.77777777778
1496,242247.44736842104
1497,177721.16
1498,125633.33333333333
1499,280900.0
1500,140924.0
1501,184987.5
1502,231793.75
1503,208039.42857142858
1504,125633.33333333333
1505,137544.73684210525
1506,134205.44827586206
1507,295173.3333333333
1508,212565.42857142858
1509,171077.77777777778
1510,130654.90909090909
1511,176481.44444444444
1512,194870.88235294117
1513,310499.0
1514,202377.77777777778
1515,175115.7894736842
1516,191379.04761904763
1517,220250.0
1518,334981.5882352941
1519,229838.0625
1520,242247.44736842104
1521,156840.0
1522,235290.8620689655
1523,120631.2
1524,180410.27777777778
1525,161472.2142857143
1526,235290.8620689655
1527,135470.0
1528,120631.2
1529,132000.0
1530,191379.04761904763
1531,208039.42857142858
1532,120631.2
1533,
1534,121513.04347826086
1535,137544.73684210525
1536,212565.42857142858
1537,213533.33333333334
1538,
1539,188379.38461538462
1540,
1541,129475.0
1542,156001.7857142857
